timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603287876161,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-157,text,true,,355,0,96,246,null,0,0,0
1603287875892,271,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-172,text,true,,336,286,96,246,http://localhost:8080/user/update/11206,271,0,0
1603287874840,1324,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-158,text,true,,339,282,96,246,http://localhost:8080/user/create,1324,0,215
1603287876164,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-158,text,true,,355,0,96,246,null,0,0,0
1603287876163,2,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-172,text,true,,336,131,96,246,http://localhost:8080/user/read/11206,2,0,0
1603287875055,1112,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-154,text,true,,339,282,96,246,http://localhost:8080/user/create,1111,0,0
1603287876167,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-154,text,true,,355,0,96,246,null,0,0,0
1603287874300,1871,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-179,text,true,,339,282,96,246,http://localhost:8080/user/create,1870,0,1
1603287876171,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-179,text,true,,355,0,96,246,null,0,0,0
1603287875175,1001,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-144,text,true,,339,282,97,247,http://localhost:8080/user/create,1000,0,1
1603287876176,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-144,text,true,,355,0,97,247,null,0,0,0
1603287876078,109,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-131,text,true,,336,131,97,247,http://localhost:8080/user/read/11252,76,0,0
1603287875934,280,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-187,text,true,,336,131,98,248,http://localhost:8080/user/read/11216,280,0,0
1603287875878,339,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-126,text,false,"The result was the wrong size: It was 52,851 bytes, but should have been less than 10,000 bytes.",52851,125,98,248,http://localhost:8080/user/read,338,0,0
1603287875698,564,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-160,text,false,"The result was the wrong size: It was 52,996 bytes, but should have been less than 10,000 bytes.",52996,125,100,250,http://localhost:8080/user/read,547,0,0
1603287875894,394,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-125,text,false,"The result was the wrong size: It was 52,921 bytes, but should have been less than 10,000 bytes.",52921,125,101,251,http://localhost:8080/user/read,392,0,0
1603287875286,1004,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-146,text,true,,336,286,101,251,http://localhost:8080/user/update/11228,1003,0,0
1603287876007,303,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-165,text,true,,336,286,102,252,http://localhost:8080/user/update/11249,303,0,0
1603287876001,309,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-111,text,true,,339,282,102,252,http://localhost:8080/user/create,308,0,1
1603287876310,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-111,text,true,,355,0,102,252,null,0,0,0
1603287876310,2,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-165,text,true,,336,131,102,252,http://localhost:8080/user/read/11249,2,0,0
1603287875763,551,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-189,text,false,"The result was the wrong size: It was 52,699 bytes, but should have been less than 10,000 bytes.",52699,125,102,252,http://localhost:8080/user/read,550,0,0
1603287876025,291,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-110,text,true,,339,282,102,252,http://localhost:8080/user/create,291,0,1
1603287876316,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-110,text,true,,355,0,102,252,null,0,0,0
1603287875760,560,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-159,text,false,"The result was the wrong size: It was 52,637 bytes, but should have been less than 10,000 bytes.",52637,125,102,252,http://localhost:8080/user/read,393,0,0
1603287876074,263,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-193,text,true,,336,131,103,253,http://localhost:8080/user/read/11222,262,0,0
1603287876214,152,delete user,204,,jp@gc - Ultimate Thread Group - Spike test 2-187,,true,,191,219,104,254,http://localhost:8080/user/delete/11216,0,0,0
1603287874099,2267,Transaction Controller - Users,,"Number of samples in transaction : 6, number of failing samples : 1",jp@gc - Ultimate Thread Group - Spike test 2-187,,false,,52151,1043,104,254,null,2115,0,1
1603287875875,497,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-127,text,false,"The result was the wrong size: It was 53,012 bytes, but should have been less than 10,000 bytes.",53012,125,104,254,http://localhost:8080/user/read,495,0,0
1603287875377,997,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-136,text,true,,339,282,104,254,http://localhost:8080/user/create,997,0,0
1603287876374,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-136,text,true,,355,0,104,254,null,0,0,0
1603287875378,999,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-200,text,true,,336,131,105,255,http://localhost:8080/user/read/11192,998,0,0
1603287876377,2,delete user,204,,jp@gc - Ultimate Thread Group - Spike test 2-200,,true,,191,219,105,255,http://localhost:8080/user/delete/11192,0,0,0
1603287873774,2601,Transaction Controller - Users,,"Number of samples in transaction : 6, number of failing samples : 1",jp@gc - Ultimate Thread Group - Spike test 2-200,,false,,51366,1043,105,255,null,2595,4,1
1603287876072,330,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-119,text,false,"The result was the wrong size: It was 52,776 bytes, but should have been less than 10,000 bytes.",52776,125,106,256,http://localhost:8080/user/read,327,0,0
1603287875401,1015,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-135,text,true,,339,282,106,256,http://localhost:8080/user/create,1015,0,0
1603287876417,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-135,text,true,,355,0,106,256,null,0,0,0
1603287875507,911,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-141,text,true,,336,286,106,256,http://localhost:8080/user/update/11234,911,0,0
1603287875370,1210,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-139,text,false,"The result was the wrong size: It was 53,479 bytes, but should have been less than 10,000 bytes.",53479,125,113,263,http://localhost:8080/user/read,1150,0,0
1603287875575,1040,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-133,text,false,"The result was the wrong size: It was 52,693 bytes, but should have been less than 10,000 bytes.",52693,125,114,264,http://localhost:8080/user/read,1038,0,0
1603287876310,306,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-111,text,false,"The result was the wrong size: It was 53,468 bytes, but should have been less than 10,000 bytes.",53468,125,114,264,http://localhost:8080/user/read,304,0,0
1603287875372,1251,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-138,text,false,"The result was the wrong size: It was 53,479 bytes, but should have been less than 10,000 bytes.",53479,125,114,264,http://localhost:8080/user/read,1249,0,0
1603287876176,449,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-104,text,true,,339,282,114,264,http://localhost:8080/user/create,449,0,0
1603287876625,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-104,text,true,,355,0,114,264,null,0,0,0
1603287876187,442,delete user,204,,jp@gc - Ultimate Thread Group - Spike test 2-131,,true,,191,219,115,265,http://localhost:8080/user/delete/11252,0,0,0
1603287875501,1127,Transaction Controller - Users,,"Number of samples in transaction : 6, number of failing samples : 1",jp@gc - Ultimate Thread Group - Spike test 2-131,,false,,53683,1043,115,265,null,651,1,1
